Date,Open,High,Low,Close,Adj Close,Volume
2020-09-02,25.200001,25.344999,24.530001,24.670000,24.670000,201700
2020-09-03,24.900000,24.920000,23.260000,23.709999,23.709999,90900
2020-09-04,23.920000,23.980000,22.350000,23.770000,23.770000,93400
2020-09-08,23.799999,24.194000,21.969999,22.750000,22.750000,88000
2020-09-09,22.850000,23.049999,22.650000,22.700001,22.700001,54000
2020-09-10,23.150000,23.150000,22.299999,22.370001,22.370001,36300
2020-09-11,22.639999,22.639999,22.020000,22.201000,22.201000,19400
2020-09-14,22.480000,22.559999,22.290001,22.290001,22.290001,28300
2020-09-15,22.750000,22.750000,22.198999,22.215000,22.215000,15300
2020-09-16,22.580000,22.900000,22.415001,22.730000,22.730000,60200
2020-09-17,22.629999,22.629999,22.219999,22.475000,22.475000,24200
2020-09-18,22.930000,22.959999,22.059999,22.322001,22.322001,43400
2020-09-21,22.040001,22.100000,21.480000,21.745001,21.745001,43900
2020-09-22,21.684999,22.219999,21.684999,22.110001,22.110001,33600
2020-09-23,22.000000,22.080000,21.129999,21.129999,21.129999,33100
2020-09-24,21.209999,21.209999,20.450001,20.879999,20.879999,97200
2020-09-25,20.851999,21.430000,20.809999,21.360001,21.360001,47400
2020-09-28,21.650000,21.830000,21.523001,21.760000,21.760000,63000
2020-09-29,21.840000,22.049999,21.819000,21.889999,21.889999,35300
2020-09-30,22.080000,22.180000,21.830000,21.889999,21.889999,28800
2020-10-01,21.900000,22.080000,21.740000,21.775000,21.775000,24000
2020-10-02,21.950001,21.950001,21.440001,21.848000,21.848000,30800
2020-10-05,22.049999,22.180000,21.969999,22.099001,22.099001,34700
2020-10-06,22.200001,22.368000,21.870001,21.919001,21.919001,94300
2020-10-07,22.129999,22.839001,22.129999,22.770000,22.770000,44100
2020-10-08,23.059999,24.129999,23.059999,24.129999,24.129999,169300
2020-10-09,24.610001,25.250000,24.590000,25.090000,25.090000,211500
2020-10-12,25.430000,25.829000,25.353001,25.580000,25.580000,120100
2020-10-13,25.650000,25.868999,25.000000,25.780001,25.780001,68400
2020-10-14,25.850000,26.090000,25.350000,25.450001,25.450001,116100
2020-10-15,25.230000,25.290001,25.000000,25.219999,25.219999,39500
2020-10-16,25.400000,25.639999,25.299999,25.360001,25.360001,62900
2020-10-19,25.590000,25.740000,25.340000,25.400000,25.400000,61800
2020-10-20,25.549999,25.910000,25.525000,25.799999,25.799999,66300
2020-10-21,25.840000,26.090000,25.510000,26.010000,26.010000,141400
2020-10-22,26.120001,26.240000,25.591000,26.180000,26.180000,81100
2020-10-23,26.309999,26.309999,26.000000,26.290001,26.290001,69200
2020-10-26,26.379999,26.379999,25.010000,25.330000,25.330000,91400
2020-10-27,25.209999,25.504999,25.209999,25.320000,25.320000,30700
2020-10-28,25.000000,25.000000,24.299999,24.299999,24.299999,69600
2020-10-29,24.535000,25.219999,24.299999,25.170000,25.170000,46800
2020-10-30,25.129999,25.129999,24.700001,25.040001,25.040001,56400
2020-11-02,25.309999,26.500000,25.299999,26.450001,26.450001,116800
2020-11-03,27.000000,27.000000,26.410000,26.549999,26.549999,202300
2020-11-04,26.389999,27.400000,26.320000,26.820000,26.820000,214800
2020-11-05,27.360001,28.900000,27.280001,28.889999,28.889999,230200
2020-11-06,29.260000,30.135000,29.000000,29.690001,29.690001,278600
2020-11-09,31.850000,31.990000,29.350000,29.440001,29.440001,316100
2020-11-10,29.180000,29.290001,28.549999,29.290001,29.290001,117900
2020-11-11,29.590000,29.590000,28.794001,29.270000,29.270000,221700
